-1,-1,,,12887.399999976,0,1763443683988
-1,-1,,,13008.199999988,1,1763443684109
-1,-1,,,13088.199999988,1,1763443684189
-1,-1,,,13170.899999976,1,1763443684272
-1,-1,,,13291.099999964,1,1763443684392
-1,-1,,,13368.899999976,1,1763443684470
-1,-1,,,13470.800000012,1,1763443684571
-1,-1,,,13543.300000012,1,1763443684644
-1,-1,,,13627.800000012,1,1763443684729
-1,-1,,,13709.800000012,1,1763443684810
-1,-1,,,13795,1,1763443684895
-1,-1,,,13873.300000012,1,1763443684974
-1,-1,,,13944.399999976,1,1763443685045
-1,-1,,,14033.399999976,1,1763443685134
-1,-1,,,14133.199999988,1,1763443685234
-1,-1,,,14214.5,1,1763443685315
-1,-1,,,14298.300000012,1,1763443685399
-1,-1,,,14373.899999976,1,1763443685474
-1,-1,,,14457.099999964,1,1763443685558
-1,-1,,,14536.800000012,1,1763443685637
-1,-1,,,14635.300000012,1,1763443685736
-1,-1,,,14733.099999964,1,1763443685834
-1,-1,,,14822.599999964,1,1763443685923
-1,-1,,,14907.399999976,1,1763443686008
-1,-1,,,14994.699999988,1,1763443686095
-1,-1,,,15077.099999964,1,1763443686178
-1,-1,,,15160,1,1763443686261
-1,-1,,,15243.5,1,1763443686344
-1,-1,,,15330.399999976,1,1763443686431
-1,-1,,,15409,1,1763443686509
-1,-1,,,15499.5,1,1763443686600
-1,-1,,,15606.300000012,1,1763443686707
-1,-1,,,15695.599999964,1,1763443686796
-1,-1,,,15784.399999976,1,1763443686885
-1,-1,,,15858.699999988,1,1763443686959
-1,-1,,,15942.5,1,1763443687043
-1,-1,,,16037.699999988,1,1763443687138
-1,-1,,,16109.399999976,1,1763443687210
-1,-1,,,16187.899999976,1,1763443687288
-1,-1,,,16268.199999988,1,1763443687369
-1,-1,,,16355.800000012,1,1763443687456
-1,-1,,,16453.099999964,1,1763443687554
-1,-1,,,16553.599999964,1,1763443687654
-1,-1,,,16624,1,1763443687724
-1,-1,,,16709,1,1763443687809
-1,-1,,,16786.5,1,1763443687887
-1,-1,,,16877,1,1763443687977
-1,-1,,,16961.800000012,1,1763443688062
-1,-1,,,17033.899999976,1,1763443688134
-1,-1,,,17132.699999988,1,1763443688233
-1,-1,,,17232.800000012,1,1763443688333
-1,-1,,,17315.800000012,1,1763443688416
-1,-1,,,17387.199999988,1,1763443688488
-1,-1,,,17491.300000012,1,1763443688592
-1,-1,,,17578.399999976,1,1763443688679
-1,-1,,,17657.599999964,1,1763443688758
-1,-1,,,17738.599999964,1,1763443688839
-1,-1,,,17824.199999988,1,1763443688925
-1,-1,,,17911.300000012,1,1763443689012
-1,-1,,,17985.699999988,1,1763443689086
-1,-1,,,18071.399999976,1,1763443689172
-1,-1,,,18152.599999964,1,1763443689253
