-1,-1,,,22421.599999994,0,1768861991177
-1,-1,,,22582.799999982,1,1768861991330
-1,-1,,,22707.899999976,1,1768861991455
-1,-1,,,22821.599999994,1,1768861991568
-1,-1,,,22932.699999988,1,1768861991679
-1,-1,,,23032.199999988,1,1768861991779
-1,-1,,,23135.099999994,1,1768861991882
-1,-1,,,23241.399999976,1,1768861991988
-1,-1,,,23333,1,1768861992079
-1,-1,,,23428.799999982,1,1768861992176
-1,-1,,,23529.799999982,1,1768861992276
-1,-1,,,23627,1,1768861992373
-1,-1,,,23720.699999988,1,1768861992467
-1,-1,,,23831,1,1768861992577
-1,-1,,,23925.799999982,1,1768861992672
-1,-1,,,24015.099999994,1,1768861992761
-1,-1,,,24122.199999988,1,1768861992869
-1,-1,,,24233,1,1768861992979
-1,-1,,,24326.199999988,1,1768861993073
-1,-1,,,24437.799999982,1,1768861993184
-1,-1,,,24530.599999994,1,1768861993277
-1,-1,,,24639.099999994,1,1768861993386
-1,-1,,,24743.299999982,1,1768861993490
-1,-1,,,24851.099999994,1,1768861993598
-1,-1,,,24950.099999994,1,1768861993696
-1,-1,,,25048.5,1,1768861993795
-1,-1,,,25157.699999988,1,1768861993904
-1,-1,,,25273.899999976,1,1768861994020
-1,-1,,,25386.799999982,1,1768861994133
-1,-1,,,25486.799999982,1,1768861994233
-1,-1,,,25591.399999976,1,1768861994338
-1,-1,,,25690.399999976,1,1768861994437
-1,-1,,,25799.299999982,1,1768861994546
-1,-1,,,25922.199999988,1,1768861994669
-1,-1,,,26014.199999988,1,1768861994761
-1,-1,,,26123,1,1768861994869
-1,-1,,,26230.799999982,1,1768861994977
-1,-1,,,26346.299999982,1,1768861995093
-1,-1,,,26463,1,1768861995209
-1,-1,,,26587.599999994,1,1768861995334
-1,-1,,,26675.799999982,1,1768861995422
-1,-1,,,26773.699999988,1,1768861995520
-1,-1,,,26866.5,1,1768861995613
-1,-1,,,26960.899999976,1,1768861995707
-1,-1,,,27049,1,1768861995795
-1,-1,,,27147.199999988,1,1768861995894
-1,-1,,,27242.299999982,1,1768861995989
-1,-1,,,27362.299999982,1,1768861996109
-1,-1,,,27481.099999994,1,1768861996228
-1,-1,,,27591.5,1,1768861996338
-1,-1,,,27697.299999982,1,1768861996444
-1,-1,,,27816,1,1768861996563
-1,-1,,,27915.799999982,1,1768861996662
-1,-1,,,28013.099999994,1,1768861996760
-1,-1,,,28101.099999994,1,1768861996847
-1,-1,,,28206.899999976,1,1768861996953
-1,-1,,,28294.799999982,1,1768861997041
-1,-1,,,28393.799999982,1,1768861997140
-1,-1,,,28479.199999988,1,1768861997226
-1,-1,,,28581.099999994,1,1768861997327
-1,-1,,,28681.099999994,1,1768861997428
-1,-1,,,28769.699999988,1,1768861997516
-1,-1,,,28869.699999988,1,1768861997616
-1,-1,,,28961.599999994,1,1768861997708
-1,-1,,,29054.5,1,1768861997801
-1,-1,,,29155.799999982,1,1768861997902
-1,-1,,,29256.799999982,1,1768861998004
-1,-1,,,29371.199999988,1,1768861998118
-1,-1,,,29458.699999988,1,1768861998205
-1,-1,,,29546.099999994,1,1768861998292
-1,-1,,,29636.099999994,1,1768861998382
-1,-1,,,29727.5,1,1768861998474
-1,-1,,,29820.199999988,1,1768861998567
-1,-1,,,29927.399999976,1,1768861998674
-1,-1,,,30025.299999982,1,1768861998772
-1,-1,,,30123.099999994,1,1768861998870
-1,-1,,,30215.899999976,1,1768861998962
-1,-1,,,30310.199999988,1,1768861999057
-1,-1,,,30421.399999976,1,1768861999168
-1,-1,,,30517.899999976,1,1768861999265
-1,-1,,,30620.799999982,1,1768861999367
-1,-1,,,30710.399999976,1,1768861999457
-1,-1,,,30797.699999988,1,1768861999544
-1,-1,,,30890.099999994,1,1768861999636
-1,-1,,,30981.5,1,1768861999728
-1,-1,,,31076.899999976,1,1768861999823
-1,-1,,,31180.099999994,1,1768861999926
-1,-1,,,31281.599999994,1,1768862000028
-1,-1,,,31382.599999994,1,1768862000129
-1,-1,,,31481.899999976,1,1768862000228
-1,-1,,,31569.199999988,1,1768862000316
-1,-1,,,31667.299999982,1,1768862000414
-1,-1,,,31762.299999982,1,1768862000509
-1,-1,,,31859.699999988,1,1768862000606
-1,-1,,,31955.5,1,1768862000702
-1,-1,,,32058,1,1768862000804
-1,-1,,,32148.699999988,1,1768862000895
-1,-1,,,32238.5,1,1768862000985
-1,-1,,,32382.099999994,1,1768862001129
-1,-1,,,32480.799999982,1,1768862001227
-1,-1,,,32572.799999982,1,1768862001319
-1,-1,,,32664.399999976,1,1768862001411
-1,-1,,,32764.699999988,1,1768862001511
-1,-1,,,32863.199999988,1,1768862001610
-1,-1,,,32957.699999988,1,1768862001704
-1,-1,,,33059.099999994,1,1768862001805
-1,-1,,,33149.399999976,1,1768862001896
-1,-1,,,33247.899999976,1,1768862001994
-1,-1,,,33340.599999994,1,1768862002087
-1,-1,,,33428.299999982,1,1768862002175
-1,-1,,,33522.099999994,1,1768862002268
-1,-1,,,33611.399999976,1,1768862002358
-1,-1,,,33698.399999976,1,1768862002445
-1,-1,,,33791.699999988,1,1768862002538
-1,-1,,,33881.199999988,1,1768862002627
-1,-1,,,33980.399999976,1,1768862002727
