-1,-1,,,5676.8999999762,0,1760848674341
-1,-1,,,5959.7999999523,0,1760848758888
-1,-1,,,6141.5999999046,1,1760848759070
-1,-1,,,6325.0999999046,1,1760848759253
-1,-1,,,6487.3999999762,1,1760848759416
-1,-1,,,6671.8999999762,1,1760848759600
-1,-1,,,6856.5,1,1760848759784
-1,-1,,,7065.5999999046,1,1760848759994
-1,-1,,,7268.5999999046,1,1760848760197
-1,-1,,,7462,1,1760848760389
-1,-1,,,7645.3999999762,1,1760848760573
-1,-1,,,7847.6999999285,1,1760848760775
-1,-1,,,8000.1999999285,1,1760848760928
-1,-1,,,8163.5999999046,1,1760848761092
-1,-1,,,8312.2999999523,1,1760848761240
-1,-1,,,8464.0999999046,1,1760848761392
-1,-1,,,8615.0999999046,1,1760848761543
-1,-1,,,8784.1999999285,1,1760848761712
-1,-1,,,8936.8999999762,1,1760848761865
-1,-1,,,9083.5,1,1760848762011
-1,-1,,,9242.0999999046,1,1760848762170
-1,-1,,,9385.5999999046,1,1760848762313
-1,-1,,,9535.6999999285,1,1760848762464
-1,-1,,,9682.0999999046,1,1760848762610
-1,-1,,,9852.0999999046,1,1760848762780
-1,-1,,,9996.6999999285,1,1760848762925
-1,-1,,,10135.799999952,1,1760848763063
-1,-1,,,10289.699999928,1,1760848763217
-1,-1,,,10446,1,1760848763374
-1,-1,,,10585.599999905,1,1760848763513
-1,-1,,,10692.799999952,1,1760848763620
-1,-1,,,10771.899999976,1,1760848763699
-1,-1,,,10847.399999976,1,1760848763775
-1,-1,,,10918.099999905,1,1760848763846
-1,-1,,,10986.599999905,1,1760848763914
-1,-1,,,11058.199999928,1,1760848763986
-1,-1,,,11135.899999976,1,1760848764063
-1,-1,,,11203.199999928,1,1760848764131
-1,-1,,,11276.5,1,1760848764204
-1,-1,,,11351.899999976,1,1760848764279
-1,-1,,,11421.399999976,1,1760848764349
-1,-1,,,11488.5,1,1760848764416
-1,-1,,,11561.099999905,1,1760848764489
-1,-1,,,11643,1,1760848764570
-1,-1,,,11707.399999976,1,1760848764635
-1,-1,,,11769.599999905,1,1760848764697
-1,-1,,,11838.799999952,1,1760848764766
-1,-1,,,11913.5,1,1760848764841
-1,-1,,,11989.599999905,1,1760848764917
-1,-1,,,12067.399999976,1,1760848764995
-1,-1,,,12140.399999976,1,1760848765068
-1,-1,,,12223.199999928,1,1760848765151
-1,-1,,,12304.399999976,1,1760848765232
-1,-1,,,12381.099999905,1,1760848765309
-1,-1,,,12453.099999905,1,1760848765381
